16;2017;244;21;-1.525;N/S;-1.424;N/S;0;0;-42.61;80.30;1010.10;N/S;1.854;72.4
16;2017;244;22;-1.559;N/S;-1.462;N/S;0;0;-41.41;80.30;1010.00;N/S;2.873;59.2
16;2017;244;23;-1.541;N/S;-1.452;N/S;0;0;-42.88;80.70;1009.40;N/S;2.670;47.9
16;2017;244;24;-1.525;N/S;-1.380;N/S;0;0;-42.38;80.50;1009.90;N/S;1.940;60.2
16;2017;244;25;-1.528;N/S;-1.389;N/S;0;0;-42.11;80.40;1010.20;N/S;2.875;60.5
16;2017;244;26;-1.497;N/S;-1.345;N/S;0;0;-42.81;80.40;1009.60;N/S;2.603;61.4
16;2017;244;27;-1.519;N/S;-1.408;N/S;0;0;-42.58;80.60;1009.50;N/S;2.710;53.7
16;2017;244;28;-1.516;N/S;-1.405;N/S;0;0;-42.51;80.80;1010.20;N/S;2.577;56.8
16;2017;244;29;-1.559;N/S;-1.452;N/S;0;0;-43.11;80.80;1010.00;N/S;2.610;54.4
16;2017;244;30;-1.553;N/S;-1.440;N/S;0;0;-43.35;80.70;1009.40;N/S;3.072;54.1
16;2017;244;31;-1.528;N/S;-1.462;N/S;0;0;-43.41;80.80;1009.90;N/S;2.624;78.3
16;2017;244;32;-1.587;N/S;-1.497;N/S;0;0;-42.78;80.70;1010.30;N/S;2.855;56.2
16;2017;244;33;-1.559;N/S;-1.430;N/S;0;0;-42.24;80.70;1009.50;N/S;2.617;53.7
16;2017;244;34;-1.550;N/S;-1.449;N/S;0;0;-25.13;81.00;1009.50;N/S;2.525;49.7
16;2017;244;35;-1.584;N/S;-1.443;N/S;0;0;-17.27;80.70;1010.20;N/S;2.436;70.2
16;2017;244;36;-1.578;N/S;-1.468;N/S;0;0;-19.91;80.80;1009.90;N/S;2.597;58.1
16;2017;244;37;-1.584;N/S;-1.415;N/S;0;0;-40.24;80.90;1009.40;N/S;2.803;40.0
16;2017;244;38;-1.537;N/S;-1.427;N/S;0;0;-29.07;80.60;1009.90;N/S;2.965;62.6
16;2017;244;39;-1.547;N/S;-1.392;N/S;0;0;-29.21;80.90;1010.20;N/S;2.585;53.2
16;2017;244;40;-1.562;N/S;-1.452;N/S;0;0;-29.74;81.00;1009.50;N/S;2.781;60.5
16;2017;244;41;-1.559;N/S;-1.446;N/S;0;0;-30.54;80.70;1009.50;N/S;2.336;61.4
16;2017;244;42;-1.550;N/S;-1.471;N/S;0;0;-29.24;80.60;1010.20;N/S;2.752;60.2
16;2017;244;43;-1.575;N/S;-1.446;N/S;0;0;-32.38;80.70;1009.90;N/S;2.465;57.2
16;2017;244;44;-1.581;N/S;-1.468;N/S;0;0;-30.78;80.50;1009.40;N/S;2.543;54.0
16;2017;244;45;-1.562;N/S;-1.421;N/S;0;0;-32.12;80.70;1010.00;N/S;2.681;61.2
16;2017;244;46;-1.544;N/S;-1.323;N/S;0;0;-30.34;80.90;1010.20;N/S;2.784;56.4
16;2017;244;47;-1.507;N/S;-1.361;N/S;0;0;-29.07;80.70;1009.50;N/S;2.774;60.4
16;2017;244;48;-1.507;N/S;-1.405;N/S;0;0;-31.95;80.80;1009.60;N/S;2.397;58.7
16;2017;244;49;-1.537;N/S;-1.389;N/S;0;0;-29.34;80.80;1010.30;N/S;2.447;60.3
16;2017;244;50;-1.528;N/S;-1.399;N/S;0;0;-31.55;80.70;1010.00;N/S;2.904;50.5
16;2017;244;51;-1.537;N/S;-1.418;N/S;0;0;-26.47;80.70;1009.40;N/S;2.350;61.5
16;2017;244;52;-1.537;N/S;-1.415;N/S;0;0;-31.61;80.80;1010.10;N/S;2.242;58.9
16;2017;244;53;-1.556;N/S;-1.418;N/S;0;0;-29.91;80.80;1010.30;N/S;2.645;50.2
16;2017;244;54;-1.550;N/S;-1.389;N/S;0;0;-27.74;81.00;1009.50;N/S;3.242;53.9
16;2017;244;55;-1.528;N/S;-1.405;N/S;0;0;-31.78;81.00;1009.80;N/S;3.193;57.2
16;2017;244;56;-1.500;N/S;-1.345;N/S;0;0;-32.42;80.90;1010.40;N/S;3.287;56.3
16;2017;244;57;-1.525;N/S;-1.427;N/S;0;0;-30.98;80.80;1010.00;N/S;2.756;47.3
16;2017;244;58;-1.525;N/S;-1.392;N/S;0;0;-34.82;81.40;1009.50;N/S;2.129;55.1
16;2017;244;59;-1.596;N/S;-1.465;N/S;0;0;-35.73;81.10;1010.10;N/S;2.406;56.6
16;2017;244;60;-1.618;N/S;-1.456;N/S;0;0;-32.15;81.20;1010.30;N/S;2.513;51.8
16;2017;244;61;-1.630;N/S;-1.481;N/S;0;0;-20.32;81.40;1009.50;N/S;2.273;67.1
16;2017;244;62;-1.584;N/S;-1.452;N/S;0;0;-19.05;81.40;1009.60;N/S;3.429;55.5
16;2017;244;63;-1.534;N/S;-1.430;N/S;0;0;-15.50;81.70;1010.30;N/S;2.640;67.2
16;2017;244;64;-1.522;N/S;-1.402;N/S;0;0;-18.11;81.60;1010.00;N/S;4.184;47.6
16;2017;244;65;-1.507;N/S;-1.361;N/S;0;0;-17.71;81.60;1009.50;N/S;2.995;65.7
16;2017;244;66;-1.491;N/S;-1.313;N/S;0;0;-19.01;81.40;1010.30;N/S;2.809;54.3
16;2017;244;67;-1.507;N/S;-1.370;N/S;0;0;-17.71;81.40;1010.30;N/S;3.173;54.9
16;2017;244;68;-1.503;N/S;-1.373;N/S;0;0;-21.15;81.40;1009.70;N/S;2.590;63.7
16;2017;244;69;-1.491;N/S;-1.345;N/S;0;0;-18.44;81.80;1009.80;N/S;2.984;62.1
16;2017;244;70;-1.510;N/S;-1.415;N/S;0;0;-17.11;81.70;1010.40;N/S;2.778;63.4
16;2017;244;71;-1.541;N/S;-1.452;N/S;0;0;-18.88;81.80;1010.20;N/S;2.355;65.0
16;2017;244;72;-1.528;N/S;-1.427;N/S;0;0;-17.31;81.60;1009.50;N/S;2.656;56.1
16;2017;244;73;-1.547;N/S;-1.411;N/S;0;0;-17.88;81.40;1010.30;N/S;2.655;59.9
16;2017;244;74;-1.541;N/S;-1.452;N/S;0;0;-18.28;81.40;1010.30;N/S;2.279;58.1
16;2017;244;75;-1.528;N/S;-1.443;N/S;0;0;-28.00;81.70;1009.70;N/S;2.338;46.5
16;2017;244;76;-1.522;N/S;-1.370;N/S;0;0;-29.01;81.80;1009.80;N/S;3.249;50.8
16;2017;244;77;-1.500;N/S;-1.310;N/S;0;0;-29.54;82.00;1010.40;N/S;2.650;48.7
16;2017;244;78;-1.494;N/S;-1.342;N/S;0;0;-27.94;81.80;1010.10;N/S;2.396;50.5
16;2017;244;79;-1.500;N/S;-1.339;N/S;0;0;-31.28;81.70;1009.50;N/S;2.348;48.3
16;2017;244;80;-1.500;N/S;-1.295;N/S;0;0;-21.12;81.80;1010.30;N/S;2.942;49.5
16;2017;244;81;-1.513;N/S;-1.219;N/S;0;0;-25.63;81.40;1010.30;N/S;4.039;52.3
16;2017;244;82;-1.488;N/S;-1.187;N/S;0;0;-27.10;81.90;1009.70;N/S;3.261;57.6
16;2017;244;83;-1.485;N/S;-1.266;N/S;0;0;-30.01;82.00;1009.80;N/S;3.486;45.7
16;2017;244;84;-1.485;N/S;-1.250;N/S;0;0;-29.71;82.10;1010.50;N/S;2.990;62.4
16;2017;244;85;-1.491;N/S;-1.342;N/S;0;0;-27.17;81.90;1010.20;N/S;2.052;55.2
16;2017;244;86;-1.500;N/S;-1.304;N/S;0;0;-28.04;81.90;1009.60;N/S;2.876;45.9
16;2017;244;87;-1.504;N/S;-1.285;N/S;0;0;-24.59;82.10;1010.30;N/S;2.186;58.0
16;2017;244;88;-1.494;N/S;-1.317;N/S;0;0;-25.10;82.00;1010.40;N/S;2.898;57.5
16;2017;244;89;-1.510;N/S;-1.326;N/S;0;0;-25.06;82.00;1009.70;N/S;3.210;64.4
16;2017;244;90;-1.531;N/S;-1.392;N/S;0;0;-25.36;82.20;1009.90;N/S;3.664;51.1
16;2017;244;91;-1.510;N/S;-1.377;N/S;0;0;-27.34;82.30;1010.50;N/S;3.180;54.5
16;2017;244;92;-1.497;N/S;-1.329;N/S;0;0;-26.43;82.20;1010.20;N/S;2.924;63.0
16;2017;244;93;-1.494;N/S;-1.383;N/S;0;0;-28.81;82.20;1009.70;N/S;2.631;65.3
16;2017;244;94;-1.485;N/S;-1.326;N/S;0;0;-27.00;82.30;1010.30;N/S;2.854;59.9
16;2017;244;95;-1.491;N/S;-1.345;N/S;0;0;-27.94;82.30;1010.50;N/S;3.150;57.5
16;2017;244;96;-1.497;N/S;-1.326;N/S;0;0;-28.74;82.10;1009.80;N/S;3.490;66.7
16;2017;244;97;-1.500;N/S;-1.386;N/S;0;0;-29.58;81.80;1009.90;N/S;3.117;62.3
16;2017;244;98;-1.504;N/S;-1.396;N/S;0;0;-29.64;81.90;1010.50;N/S;3.127;64.3
16;2017;244;99;-1.500;N/S;-1.377;N/S;0;0;-28.07;81.60;1010.20;N/S;3.409;57.5
16;2017;244;100;-1.491;N/S;-1.329;N/S;0;0;-26.37;81.90;1009.60;N/S;2.840;60.2
16;2017;244;101;-1.501;N/S;-1.415;N/S;0;0;-24.33;82.20;1010.30;N/S;3.088;59.4
16;2017;244;102;-1.522;N/S;-1.437;N/S;0;0;-21.39;81.80;1010.30;N/S;2.264;60.3
16;2017;244;103;-1.534;N/S;-1.399;N/S;0;0;-25.80;82.00;1009.70;N/S;2.006;52.6
16;2017;244;104;-1.516;N/S;-1.361;N/S;0;0;-28.54;82.10;1009.70;N/S;3.059;56.6
16;2017;244;105;-1.504;N/S;-1.383;N/S;0;0;-27.87;82.70;1010.30;N/S;3.769;50.3
16;2017;244;106;-1.501;N/S;-1.358;N/S;0;0;-28.04;82.60;1010.00;N/S;2.568;53.1
16;2017;244;107;-1.497;N/S;-1.345;N/S;0;0;-27.20;82.40;1009.70;N/S;3.535;50.2
16;2017;244;108;-1.497;N/S;-1.254;N/S;0;0;-28.20;82.50;1010.20;N/S;3.365;44.7
16;2017;244;109;-1.485;N/S;-1.232;N/S;0;0;-25.13;82.70;1010.30;N/S;3.191;46.4
16;2017;244;110;-1.485;N/S;-1.282;N/S;0;0;-29.14;82.60;1009.50;N/S;2.629;54.2
16;2017;244;111;-1.488;N/S;-1.295;N/S;0;0;-26.17;82.60;1009.70;N/S;4.208;48.5
16;2017;244;112;-1.494;N/S;-1.263;N/S;0;0;-28.14;83.00;1010.30;N/S;4.812;53.8
16;2017;244;113;-1.485;N/S;-1.213;N/S;0;0;-28.00;82.80;1010.00;N/S;2.532;50.7
16;2017;244;114;-1.491;N/S;-1.279;N/S;0;0;-29.01;82.40;1009.50;N/S;2.699;64.3
16;2017;244;115;-1.488;N/S;-1.402;N/S;0;0;-29.61;82.00;1010.10;N/S;2.920;59.4
16;2017;244;116;-1.513;N/S;-1.364;N/S;0;0;-26.73;81.90;1010.30;N/S;3.941;55.3
16;2017;244;117;-1.507;N/S;-1.320;N/S;0;0;-28.10;81.80;1009.50;N/S;5.227;57.3
16;2017;244;118;-1.491;N/S;-1.333;N/S;0;0;-31.41;82.20;1009.60;N/S;3.669;49.5
16;2017;244;119;-1.501;N/S;-1.370;N/S;0;0;-28.67;82.10;1010.30;N/S;3.387;57.8
16;2017;244;120;-1.491;N/S;-1.301;N/S;0;0;-29.78;82.40;1010.00;N/S;3.498;56.6
16;2017;244;121;-1.491;N/S;-1.304;N/S;0;0;-30.08;82.20;1009.40;N/S;3.162;56.1
16;2017;244;122;-1.488;N/S;-1.250;N/S;0;0;-28.10;82.40;1010.10;N/S;2.794;64.9
16;2017;244;123;-1.488;N/S;-1.352;N/S;0;0;-21.52;82.30;1010.30;N/S;3.758;60.9
16;2017;244;124;-1.485;N/S;-1.304;N/S;0;0;-16.04;82.30;1009.50;N/S;3.285;58.0
16;2017;244;125;-1.485;N/S;-1.219;N/S;0;0;-14.37;82.10;1009.60;N/S;3.625;65.3
16;2017;244;126;-1.488;N/S;-1.358;N/S;0;0;-16.17;82.00;1010.30;N/S;3.367;53.4
16;2017;244;127;-1.494;N/S;-1.374;N/S;0;0;-22.29;82.20;1009.90;N/S;3.124;63.3
16;2017;244;128;-1.494;N/S;-1.386;N/S;0;0;-22.62;82.10;1009.40;N/S;2.678;58.5
16;2017;244;129;-1.504;N/S;-1.434;N/S;0;0;-26.00;82.20;1010.00;N/S;2.516;66.7
16;2017;244;130;-1.501;N/S;-1.386;N/S;0;0;-25.40;82.00;1010.20;N/S;3.341;59.8
16;2017;244;131;-1.513;N/S;-1.361;N/S;0;0;-22.32;82.10;1009.50;N/S;3.704;46.5
16;2017;244;132;-1.501;N/S;-1.364;N/S;0;0;-22.09;82.10;1009.50;N/S;4.318;55.0
16;2017;244;133;-1.501;N/S;-1.314;N/S;0;0;-23.66;82.20;1010.10;N/S;3.720;50.1
16;2017;244;134;-1.491;N/S;-1.377;N/S;0;0;-23.42;82.40;1009.80;N/S;3.045;70.7
16;2017;244;135;-1.491;N/S;-1.396;N/S;0;0;-23.32;82.40;1009.20;N/S;2.309;47.2
16;2017;244;136;-1.497;N/S;-1.405;N/S;0;0;-22.92;82.50;1009.80;N/S;3.855;53.8
16;2017;244;137;-1.501;N/S;-1.412;N/S;0;0;-22.99;82.30;1010.00;N/S;3.380;61.0
16;2017;244;138;-1.510;N/S;-1.393;N/S;0;0;-23.73;82.40;1009.40;N/S;3.133;46.7
16;2017;244;139;-1.519;N/S;-1.427;N/S;0;0;-23.59;82.50;1009.40;N/S;2.575;61.3
16;2017;244;140;-1.547;N/S;-1.456;N/S;0;0;-24.96;82.60;1010.00;N/S;3.287;65.5
16;2017;244;141;-1.556;N/S;-1.456;N/S;0;0;-24.19;82.50;1009.80;N/S;4.050;59.8
16;2017;244;142;-1.516;N/S;-1.434;N/S;0;0;-25.90;82.80;1009.20;N/S;3.612;64.8
16;2017;244;143;-1.525;N/S;-1.450;N/S;0;0;-26.07;83.20;1009.80;N/S;2.566;55.7
16;2017;244;144;-1.519;N/S;-1.462;N/S;0;0;-25.26;82.80;1010.20;N/S;2.751;62.1
16;2017;244;145;-1.532;N/S;-1.424;N/S;0;0;-25.16;82.60;1009.40;N/S;2.866;54.1
16;2017;244;146;-1.569;N/S;-1.446;N/S;0;0;-25.80;82.60;1009.30;N/S;2.327;64.0
16;2017;244;147;-1.556;N/S;-1.465;N/S;0;0;-26.17;82.70;1009.90;N/S;2.774;67.3
16;2017;244;148;-1.569;N/S;-1.472;N/S;0;0;-29.11;82.70;1009.70;N/S;3.201;61.9
16;2017;244;149;-1.547;N/S;-1.415;N/S;0;0;-27.40;82.80;1009.10;N/S;3.632;55.7
16;2017;244;150;-1.541;N/S;-1.462;N/S;0;0;-27.74;83.60;1009.60;N/S;2.852;62.1
16;2017;244;151;-1.529;N/S;-1.412;N/S;0;0;-27.80;82.70;1009.90;N/S;3.425;56.2
16;2017;244;152;-1.494;N/S;-1.450;N/S;0;0;-27.80;83.70;1009.30;N/S;2.525;54.4
16;2017;244;153;-1.495;N/S;-1.390;N/S;0;0;-24.66;82.60;1009.10;N/S;3.545;63.8
16;2017;244;154;-1.488;N/S;-1.377;N/S;0;0;-22.96;82.80;1009.80;N/S;3.770;62.9
16;2017;244;155;-1.504;N/S;-1.368;N/S;0;0;-24.19;82.90;1009.70;N/S;2.764;42.3
16;2017;244;156;-1.491;N/S;-1.314;N/S;0;0;-19.18;82.90;1009.10;N/S;3.035;57.9
16;2017;244;157;-1.485;N/S;-1.317;N/S;0;0;-24.90;82.90;1009.50;N/S;4.388;63.1
16;2017;244;158;-1.495;N/S;-1.304;N/S;0;0;-23.39;82.90;1009.90;N/S;3.077;60.9
16;2017;244;159;-1.485;N/S;-1.330;N/S;0;0;-24.59;82.80;1009.30;N/S;4.210;63.7
16;2017;244;160;-1.488;N/S;-1.349;N/S;0;0;-23.42;83.10;1009.10;N/S;4.388;59.2
16;2017;244;161;-1.491;N/S;-1.377;N/S;0;0;-24.13;82.60;1009.80;N/S;2.954;64.9
16;2017;244;162;-1.491;N/S;-1.368;N/S;0;0;-22.46;82.90;1009.70;N/S;2.711;63.6
16;2017;244;163;-1.488;N/S;-1.368;N/S;0;0;-18.81;82.40;1009.10;N/S;3.675;66.3
16;2017;244;164;-1.491;N/S;-1.418;N/S;0;0;-27.07;82.40;1009.50;N/S;3.117;66.2
16;2017;244;165;-1.491;N/S;-1.412;N/S;0;0;-16.97;82.50;1009.90;N/S;2.872;58.6
16;2017;244;166;-1.507;N/S;-1.415;N/S;0;0;-17.04;82.50;1009.30;N/S;3.227;59.3
16;2017;244;167;-1.501;N/S;-1.390;N/S;0;0;-20.12;82.60;1009.10;N/S;3.676;66.2
16;2017;244;168;-1.522;N/S;-1.421;N/S;0;0;-21.35;82.70;1009.80;N/S;3.349;57.5
16;2017;244;169;-1.498;N/S;-1.393;N/S;0;0;-21.62;82.60;1009.80;N/S;3.767;58.7
16;2017;244;170;-1.491;N/S;-1.390;N/S;0;0;-20.38;82.50;1009.10;N/S;3.864;56.6
16;2017;244;171;-1.488;N/S;-1.386;N/S;0;0;-19.55;82.70;1009.50;N/S;3.331;60.5
16;2017;244;172;-1.491;N/S;-1.358;N/S;0;0;-19.35;83.10;1009.90;N/S;3.406;52.5
16;2017;244;173;-1.507;N/S;-1.326;N/S;0;0;-19.98;83.10;1009.40;N/S;3.561;55.2
16;2017;244;174;-1.491;N/S;-1.342;N/S;0;0;-21.29;83.00;1009.00;N/S;3.459;60.7
16;2017;244;175;-1.491;N/S;-1.371;N/S;0;0;-20.15;82.90;1009.70;N/S;3.267;54.9
16;2017;244;176;-1.485;N/S;-1.298;N/S;0;0;-18.95;82.90;1009.50;N/S;3.614;55.3
16;2017;244;177;-1.485;N/S;-1.285;N/S;0;0;-19.98;83.30;1008.90;N/S;4.434;62.6
16;2017;244;178;-1.485;N/S;-1.352;N/S;0;0;-21.65;83.30;1009.20;N/S;2.839;60.3
16;2017;244;179;-1.501;N/S;-1.386;N/S;0;0;-20.15;83.20;1009.70;N/S;3.372;62.0
16;2017;244;180;-1.498;N/S;-1.409;N/S;0;0;-20.58;83.40;1009.30;N/S;3.519;58.9
16;2017;244;181;-1.504;N/S;-1.386;N/S;0;0;-20.55;83.10;1008.90;N/S;4.219;59.6
16;2017;244;182;-1.488;N/S;-1.326;N/S;0;0;-29.17;83.00;1009.50;N/S;4.221;61.7
16;2017;244;183;-1.491;N/S;-1.257;N/S;0;0;-28.87;83.40;1009.50;N/S;4.055;63.7
16;2017;244;184;-1.488;N/S;-1.355;N/S;0;0;-27.24;83.60;1008.80;N/S;3.600;65.0
16;2017;244;185;-1.485;N/S;-1.251;N/S;0;0;-28.54;83.30;1009.10;N/S;3.702;65.6
16;2017;244;186;-1.485;N/S;-1.320;N/S;0;0;-29.48;83.20;1009.50;N/S;3.321;60.1
16;2017;244;187;-1.491;N/S;-1.345;N/S;0;0;-29.78;83.40;1009.20;N/S;3.238;52.9
16;2017;244;188;-1.491;N/S;-1.358;N/S;0;0;-28.94;83.10;1008.70;N/S;4.388;61.4
16;2017;244;189;-1.488;N/S;-1.301;N/S;0;0;-27.80;83.10;1009.30;N/S;4.093;62.6
16;2017;244;190;-1.491;N/S;-1.308;N/S;0;0;-27.03;83.10;1009.40;N/S;3.081;62.5
16;2017;244;191;-1.485;N/S;-1.301;N/S;0;0;-26.13;83.00;1008.70;N/S;3.245;60.9
16;2017;244;192;-1.485;N/S;-1.232;N/S;0;0;-28.74;82.90;1008.80;N/S;2.591;61.5
16;2017;244;193;-1.485;N/S;-1.295;N/S;0;0;-27.14;82.90;1009.50;N/S;3.436;61.7
16;2017;244;194;-1.485;N/S;-1.219;N/S;0;0;-31.01;83.00;1009.10;N/S;3.362;68.5
16;2017;244;195;-1.485;N/S;-1.181;N/S;0;0;-30.28;83.30;1008.60;N/S;2.685;55.5
16;2017;244;196;-1.485;N/S;-1.181;N/S;0;0;-30.54;83.10;1009.30;N/S;3.968;59.9
16;2017;244;197;-1.485;N/S;-1.131;N/S;0;0;-33.22;83.10;1009.40;N/S;3.009;67.3
16;2017;244;198;-1.485;N/S;-1.191;N/S;0;0;-32.95;83.30;1008.70;N/S;3.397;61.9
16;2017;244;199;-1.485;N/S;-1.232;N/S;0;0;-32.82;83.10;1008.70;N/S;3.095;69.8
16;2017;244;200;-1.485;N/S;-1.307;N/S;0;0;-33.85;83.00;1009.40;N/S;2.834;55.7
16;2017;244;201;-1.488;N/S;-1.352;N/S;0;0;-33.59;83.10;1009.10;N/S;2.563;61.6
16;2017;244;202;-1.491;N/S;-1.345;N/S;0;0;-33.09;83.00;1008.50;N/S;2.701;55.7
16;2017;244;203;-1.491;N/S;-1.364;N/S;0;0;-32.82;83.20;1009.30;N/S;2.962;56.9
16;2017;244;204;-1.501;N/S;-1.371;N/S;0;0;-32.35;83.00;1009.30;N/S;2.507;58.3
16;2017;244;205;-1.501;N/S;-1.386;N/S;0;0;-32.95;82.80;1008.60;N/S;2.177;55.1
16;2017;244;206;-1.529;N/S;-1.383;N/S;0;0;-34.56;83.20;1008.60;N/S;3.702;65.7
16;2017;244;207;-1.525;N/S;-1.402;N/S;0;0;-35.22;83.20;1009.20;N/S;2.602;60.7
16;2017;244;208;-1.507;N/S;-1.349;N/S;0;0;-35.39;83.20;1009.00;N/S;3.859;57.2
16;2017;244;209;-1.501;N/S;-1.421;N/S;0;0;-35.33;83.30;1008.30;N/S;3.062;63.7
16;2017;244;210;-1.498;N/S;-1.390;N/S;0;0;-35.16;83.10;1009.00;N/S;4.286;65.3
16;2017;244;211;-1.495;N/S;-1.364;N/S;0;0;-35.63;83.00;1009.30;N/S;4.993;55.1
16;2017;244;212;-1.488;N/S;-1.273;N/S;0;0;-34.79;82.90;1008.60;N/S;4.508;58.1
16;2017;244;213;-1.485;N/S;-1.304;N/S;0;0;-35.56;82.80;1008.40;N/S;4.545;68.1
16;2017;244;214;-1.485;N/S;-1.323;N/S;0;0;-34.19;82.80;1009.10;N/S;3.451;64.3
16;2017;244;215;-1.492;N/S;-1.289;N/S;0;0;-34.16;82.90;1009.10;N/S;3.369;68.8
16;2017;244;216;-1.495;N/S;-1.396;N/S;0;0;-34.16;82.80;1008.30;N/S;3.962;64.3
16;2017;244;217;-1.504;N/S;-1.304;N/S;0;0;-34.82;82.70;1009.00;N/S;3.461;67.7
16;2017;244;218;-1.513;N/S;-1.399;N/S;0;0;-33.75;82.60;1009.10;N/S;3.196;59.0
16;2017;244;219;-1.516;N/S;-1.405;N/S;0;0;-33.09;82.60;1008.50;N/S;3.539;67.2
16;2017;244;220;-1.504;N/S;-1.342;N/S;0;0;-34.19;82.60;1008.30;N/S;3.455;67.8
16;2017;244;221;-1.495;N/S;-1.402;N/S;0;0;-35.06;82.70;1009.00;N/S;3.053;68.8
16;2017;244;222;-1.510;N/S;-1.402;N/S;0;0;-34.49;82.60;1008.90;N/S;3.745;66.8
16;2017;244;223;-1.501;N/S;-1.402;N/S;0;0;-32.78;82.50;1008.10;N/S;3.685;62.8
16;2017;244;224;-1.504;N/S;-1.386;N/S;0;0;-26.43;82.40;1008.60;N/S;3.180;50.5
16;2017;244;225;-1.495;N/S;-1.409;N/S;0;0;-26.90;82.60;1009.00;N/S;3.929;61.0
16;2017;244;226;-1.495;N/S;-1.383;N/S;0;0;-26.67;82.60;1008.50;N/S;3.777;54.3
16;2017;244;227;-1.504;N/S;-1.323;N/S;0;0;-28.00;82.70;1008.10;N/S;3.627;65.4
16;2017;244;228;-1.495;N/S;-1.412;N/S;0;0;-28.94;82.60;1008.80;N/S;4.328;66.2
16;2017;244;229;-1.516;N/S;-1.437;N/S;0;0;-27.60;82.60;1008.70;N/S;3.303;61.1
16;2017;244;230;-1.529;N/S;-1.472;N/S;0;0;-30.54;82.60;1008.10;N/S;3.648;68.0
16;2017;244;231;-1.566;N/S;-1.469;N/S;0;0;-28.57;82.60;1008.30;N/S;2.572;65.8
16;2017;244;232;-1.594;N/S;-1.488;N/S;0;0;-28.17;82.80;1008.90;N/S;2.395;63.0
16;2017;244;233;-1.674;N/S;-1.507;N/S;0;0;-27.74;83.00;1008.50;N/S;2.341;57.3
16;2017;244;234;-1.655;N/S;-1.516;N/S;0;0;-28.34;82.80;1008.00;N/S;2.602;62.8
16;2017;244;235;-1.591;N/S;-1.469;N/S;0;0;-28.27;83.00;1008.70;N/S;3.574;52.4
16;2017;244;236;-1.566;N/S;-1.472;N/S;0;0;-26.27;83.10;1008.70;N/S;3.435;63.1
16;2017;244;237;-1.529;N/S;-1.462;N/S;0;0;-30.81;83.00;1008.10;N/S;3.011;58.8
16;2017;244;238;-1.529;N/S;-1.421;N/S;0;0;-30.14;83.00;1008.30;N/S;2.714;61.5
16;2017;244;239;-1.516;N/S;-1.434;N/S;0;0;-28.94;82.80;1008.80;N/S;2.932;56.3
16;2017;244;240;-1.544;N/S;-1.459;N/S;0;0;-29.17;82.80;1008.40;N/S;3.103;71.5
16;2017;244;241;-1.550;N/S;-1.453;N/S;0;0;-32.72;83.10;1007.90;N/S;3.422;61.4
16;2017;244;242;-1.510;N/S;-1.491;N/S;0;0;-27.14;82.90;1008.70;N/S;3.073;64.1
16;2017;244;243;-1.560;N/S;-1.447;N/S;0;0;-26.60;83.10;1008.70;N/S;3.109;59.8
16;2017;244;244;-1.495;N/S;-1.428;N/S;0;0;-26.87;83.20;1008.00;N/S;3.817;58.8
