1	180.06	246.6
2	159.53	214.2
3	119.04	280.8
4	116.57	139.5
5	120.51	172.6
6	-999	-999
7	160.76	-999
8	173.97	-999
9	118.59	90.1
10	152.17	141.4
11	232.39	255.9
12	222.54	216.5
13	137.08	155.2
14	156.98	143.3
15	190.39	230.6
16	140.13	106.4
17	185.7	283.7
18	145.84	278.7
19	156.52	186.7
20	148.11	173.8
21	226.68	226.5
22	141.4	129.7
23	174.04	165.2
24	174.11	148.2
25	203.94	244.9
26	241.48	302.3
27	181.05	301.0
28	194.03	-999
29	236.26	253.6
30	206.92	298.2
31	190.5	252.9
