2	259.59	255.9
3	258.04	243.3
4	220.35	-999
5	155.23	124.3
6	120.44	-999
7	252.64	244.2
8	235.49	240.3
9	52.07	43.6
10	25.96	32.5
11	70.58	80.8
12	240.9	240.1
13	215.86	-999
14	233.39	227.8
15	162.19	165.3
16	55.4	50.5
17	81.54	68.5
18	188.68	158.8
19	205.0	206.5
20	89.36	-999
21	62.03	-999
22	46.08	-999
23	216.65	217.1
24	214.51	217.3
25	27.61	-999
26	18.79	25.7
27	150.41	-999
28	216.66	210.5
29	216.31	203.0
30	211.64	-999
31	209.87	198.5
32	-999	-999
