2	-999	319.1
3	-999	319.1
4	-999	255.7
5	-999	273.8
6	297.07	295.3
7	275.36	268.7
8	221.12	194.1
9	271.83	273.0
10	292.1	320.0
11	319.41	325.3
12	274.21	268.4
13	296.51	209.6
14	318.83	311.3
15	307.5	323.8
16	-999	310.6
17	-999	316.9
18	-999	314.3
19	-999	223.4
20	-999	203.5
21	285.34	324.7
22	316.74	300.3
23	-999	293.0
24	-999	318.3
25	-999	215.5
26	290.54	302.5
27	233.2	231.8
28	263.71	257.0
29	266.41	289.8
30	305.75	311.7
31	314.98	327.5
32	232.48	215.1
