2	180.11	177.1
3	141.51	132.9
4	218.27	174.4
5	173.4	122.3
6	226.87	-999
7	207.55	214.3
8	245.54	267.5
9	187.99	222.4
10	241.76	269.3
11	250.39	260.1
12	229.85	265.6
13	135.2	103.6
14	246.33	266.3
15	170.55	159.0
16	139.2	101.8
17	82.43	64.1
18	187.8	205.2
19	238.61	258.4
20	235.83	252.9
21	219.16	235.6
22	213.07	219.6
23	222.32	248.9
24	212.98	232.1
25	216.84	216.3
26	202.86	204.4
27	179.02	219.8
28	189.16	218.6
29	198.63	238.9
30	203.92	240.3
31	211.5	231.8
32	-999	-999
