2	211.18	236.9
3	202.37	222.5
4	272.4	269.6
5	270.58	282.1
6	215.93	196.7
7	230.02	263.3
8	287.77	304.8
9	269.33	281.5
10	227.73	236.5
11	133.0	124.9
12	205.34	205.6
13	268.1	297.9
14	154.09	137.4
15	233.65	250.6
16	196.64	209.7
17	187.04	189.8
18	277.82	286.4
19	282.98	298.4
20	216.66	179.8
21	280.74	277.7
22	273.34	277.2
23	204.77	204.4
24	140.89	240.7
25	187.1	205.1
26	266.76	283.2
27	269.77	-999
28	238.55	254.3
29	225.81	233.8
30	235.71	216.3
31	123.8	113.5
32	-999	-999
