2	289.09	269.8
3	284.68	328.7
4	279.2	301.0
5	255.03	263.8
6	203.9	221.6
7	267.33	259.3
8	155.44	144.0
9	194.23	202.6
10	206.52	247.2
11	120.53	111.6
12	220.6	224.6
13	166.16	166.9
14	157.77	119.8
15	117.58	147.7
16	88.47	94.5
17	216.55	220.7
18	211.38	217.7
19	147.8	182.2
20	178.91	220.1
21	270.5	259.3
22	253.29	285.2
23	174.41	156.6
24	196.18	186.7
25	166.39	155.1
26	161.78	133.3
27	159.23	196.9
28	106.23	115.4
29	213.03	249.3
30	186.42	200.7
31	158.06	179.3
32	191.08	212.0
